code_famille;famille;code_type;type;code_reference;date_de_livraison;date_d_installation;date_de_debut_de_garantie
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR216GO;2016;;2016
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPAD;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPAD4;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);MIIX;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);PANASONICFZ-B2MK2;;;2019
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);SURFACEPRO6;;;2020
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);SWITCH;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);TABLETPC;;;2018
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);TABLETPC;;;2018
MATINFO;Matériel Informatique;MATINFO_TERM;Terminal léger;CEBOX;;;2019
MATINFO;Matériel Informatique;MATINFO_TERM;Terminal léger;CEBOX;;;2019
MATINFO;Matériel Informatique;MATINFO_TERM;Terminal léger;R90LW;;;2010
MATINFO;Matériel Informatique;WEBCAM;Webcam;C525;2017;;2017
MATINFO;Matériel Informatique;WEBCAM;Webcam;C920;;;1997
MATINFO;Matériel Informatique;WEBCAM;Webcam;WEBCAM;;;1997
MATINFO;Matériel Informatique;WEBCAM;Webcam;WEBCAMHD-3000;;;2019
TELMOB;Téléphonie Mobile;ACCESSOIRES;Accessoires mobilité;AIRPODSPRO;;;2020
TELMOB;Téléphonie Mobile;TELMOB_GSM;GSM;HAPI11NOI;;;2019
TELMOB;Téléphonie Mobile;TELMOB_GSM;GSM;HAPI50;2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ3(2016);2018;2018-01-16;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5;;;1997
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5(2017);2017;2018-03-07;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5(2017);2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5(2017);;;1997
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYS6;;;2016
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXY7;;;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYS7NOI;2018;;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYXCOVER4;2018;2018-01-15;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYXCOVER4S32GO;;;2019
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE5S;2015;;2015
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE6;2016;;2016
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE6;2015;;2015
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE7128GB;;;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE7;;;2019
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;BI2800;2010;2012-11-06;2010
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;COLORLASERJETCP2025DN;;;2011
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;C711;2014;2014-06-19;2014
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;E460;2012;2012-04-04;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;E460;2012;2012-07-05;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;E460;2012;2012-06-04;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;E460;2012;2012-04-06;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;GK420T;2012;;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;WF-100W;2017;;2017
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;IR1435;;;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJETII;;;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJETP2055DN;;;2009
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET1300N;;;2004
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET1320N;;;2005
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET2015D;2007;;2007
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET2015D;2008;;2008
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET4;;;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET4;;;2001
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LASERJET4PLUS;;;2001
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;CS796DE;;;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LJM506;;;2018
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LJM506;2017;;2017
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LJPM203;2017;;2017
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LJPM203;2018;;2017
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LJP2015;2007;;2007
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;LJP3015;2009;;2009
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;ML2850D;2008;;2008
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;ML3710;2012;2012-12-08;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;ML3710;2011;2012-06-18;2011
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;ML3710;2013;2013-02-19;2013
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;ML3710;2012;2012-05-22;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;ML3710;2012;2012-11-13;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510;2012;2013-02-26;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510;2013;2013-08-27;2013
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510;;;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510;2014;;2014
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510;2015;;2015
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510DN;2015;;2015
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510DN;2012;2013-01-04;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510DN;2012;2013-01-02;2012
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;MS510DN;2014;;2014
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;M3820;2016;;2016
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;M3820ND;2016;;2016
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;OJP8100;2015;;2015
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;OJP8100;2012;2013-04-12;2012
EDIT;Editique;MFP;MFP;BH364;;;1997
EDIT;Editique;MFP;MFP;BH423;;;1997
EDIT;Editique;MFP;MFP;ES4505AC;2018;;2018
EDIT;Editique;MFP;MFP;MXB355;;;1997
EDIT;Editique;MFP;MFP;MXB356W;;;1997
EDIT;Editique;MFP;MFP;MXM3070;;;2019
EDIT;Editique;EDIT_MULTI;Multifonction;OFFICEJET4500;;;1997
EDIT;Editique;EDIT_MULTI;Multifonction;WP4525DNF;2013;2013-09-25;2013
EDIT;Editique;EDIT_MULTI;Multifonction;WP4525DNF;2013;2013-01-25;2013
EDIT;Editique;EDIT_PHOT;Photocopieur;KON-421;;;1997
EDIT;Editique;EDIT_PHOT;Photocopieur;MX-3071;;;1997
EDIT;Editique;EDIT_PHOT;Photocopieur;MX-5071;;;2019
MATINFO;Matériel Informatique;CASQUE;Casque;CASQUEHTCVIVEVRPRO;;;2019
MATINFO;Matériel Informatique;CASQUE;Casque;CASQUEGEARVR;;;2018
MATINFO;Matériel Informatique;CASQUE;Casque;VOYAGER4210UC;;;2020
MATINFO;Matériel Informatique;CASQUE;Casque;VOYAGER4210UC;;;1997
MATINFO;Matériel Informatique;DDEXTERNE;DD externe;WDBU6Y0020BBK;2017;;2017
MATINFO;Matériel Informatique;DOUCHETTE;Douchette;DOUCHETTE;2017;;2017
MATINFO;Matériel Informatique;DOUCHETTE;Douchette;1202GVOYAGER;2017;;2017
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;G3;;;1997
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;G3;1998;;1998
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;IMAC27;;;1997
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;IMAC27;2016;;2016
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;MACBOOKPRO;2015;;2015
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;M800SFF;2017;;2017
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;M800SFF;2016;;2016
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX3010MT;;;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX3010MT;2013;;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX3020MINI-TOUR;2014;;2014
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX3020MINI-TOUR;2014;;2014
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX3040SF;;;1997
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX3050SFF;2017;;2017
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX320;;;2007
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX320;;;2007
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX320;;;2007
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX320;;;2006
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX360MT;;;2008
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX5050;;;2018
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;OPTIPLEX9020MINI-TOUR;;;2014
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;3050;;;2018
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-06-08;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-12-11;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-09-27;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-03-30;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2011;2012-01-03;2011
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-10-01;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2013-08-23;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-09-05;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2013-04-26;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2012;2012-07-20;2012
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2010;;2010
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2011;2012-01-09;2011
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;DC6005SFF;2011;;2011
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-07-05;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-10-09;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-12-13;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-12-04;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-10-11;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-10-22;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-10-14;2013
MATINFO;Matériel Informatique;MATINFO_PC_FIXE;PC Fixe;6305SFF;2013;2013-12-06;2013
MATINFO;Matériel Informatique;TECHFIXE;PC fixe technique;PRECISIONT3400;;;2009
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;ELITEBOOK820G3;2017;;2017
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;ELITEBOOK820G3;2017;;2017
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;ELITEBOOK820G3;2017;;2017
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;ELITEBOOK820;2015;2015-12-15;2015
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;ELITEBOOK820;2015;2016-07-13;2015
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDED520;;;2007
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDED810;;;2006
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE4310;;;2010
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE5250;2014;;2014
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE5270;2016;;2016
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE5520;;;2011
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE6320;;;2011
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE6330;2015;2015-12-29;2015
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE6330;;;2013
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE6500;;;2008
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDEE7240;;;2014
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDE5400;;;2020
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDE5410;;;2020
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDE7280;;;2018
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDE7280;;;2018
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDE7280;2018;;2018
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;LATITUDE7280;2018;;2018
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;PORTEGER600;;;2009
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;X230;2013;2013-09-19;2013
MATINFO;Matériel Informatique;MATINFO_PC_PORT;PC Portable;X240;2014;;2014
MATINFO;Matériel Informatique;TECHPORT;PC portable technique;MOBILEPRECISION7710;2016;;2016
MATINFO;Matériel Informatique;SCANNER;Scanner;CANOSCANLIDE210;;;2013
MATINFO;Matériel Informatique;SCANNER;Scanner;CANOSCANLIDE25;;;2006
MATINFO;Matériel Informatique;SCANNER;Scanner;GT2500PLUS;2009;2013-03-14;2009
MATINFO;Matériel Informatique;SCANNER;Scanner;PERFECTIONV200;2008;;2008
MATINFO;Matériel Informatique;SCANNER;Scanner;PERFECTIONV330;2011;2013-11-13;2011
MATINFO;Matériel Informatique;SCANNER;Scanner;PERFECTION2480PHOTO;;;2004
MATINFO;Matériel Informatique;SCANNER;Scanner;DS70000;;;2019
MATINFO;Matériel Informatique;SCANNER;Scanner;DS70000;2016;;2016
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);ELITE;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR;2015;;2015
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR;2015;;2015
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR;2015;;2015
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR;2013;2014-02-17;2013
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR16GO;2016;;2016
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPADAIR16GO;2013;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);"IPAD10,2""WI-FI32GO";;;2020
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPAD16GB;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPAD216GB;;;1997
MATINFO;Matériel Informatique;MATINFO_TAB;Tablette (MATINFO_TAB);IPAD9-72018;;;2019
MATINFO;Matériel Informatique;MATINFO_TERM;Terminal léger;CEBOX;;;2019
MATINFO;Matériel Informatique;MATINFO_TERM;Terminal léger;WSO;;;2019
MATINFO;Matériel Informatique;WEBCAM;Webcam;C510;;;1997
MATINFO;Matériel Informatique;WEBCAM;Webcam;B525;2017;;2017
MATINFO;Matériel Informatique;WEBCAM;Webcam;WEBCAMHD-3000;;;2019
TELFIXE;Téléphonie Fixe;TELFIXE_CONFTEL;Conférence-Phone;OMNITOUCH-4135-IP;2017;;2017
TELFIXE;Téléphonie Fixe;TELFIXE_CONFTEL;Conférence-Phone;OMNITOUCH-4135-IP;2015;;2015
TELFIXE;Téléphonie Fixe;TELFIXE_FAX;Fax;FAX-2820;;;1997
TELMOB;Téléphonie Mobile;TELMOB_GSM;GSM;HAPI11NOI;;;2019
TELMOB;Téléphonie Mobile;TELMOB_GSM;GSM;HAPI50;2018;2018-01-15;2018
TELMOB;Téléphonie Mobile;TELMOB_GSM;GSM;HAPI50;2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_GSM;GSM;HAPI50;;;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYA5;2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ3(2016);2018;2018-01-16;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5;2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5(2017);2018;2018-02-20;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ5(2017);;;2018
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYJ6NOI;;;2019
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYS6;;;2016
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYS7;;;1997
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;GALAXYXCOVER4;2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONESE;2016;;2016
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONEX;2017;;2017
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE5S;;;1997
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE7128GB;;;2019
TELMOB;Téléphonie Mobile;TELMOB_SMART;Smartphone;IPHONE7;2017;;2017
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;C4150;;;1997
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;C711;2015;;2015
EDIT;Editique;EDIT_IMPR;IMPRIMANTE;E460;2012;2012-03-30;2012
